materials;participant;is_test_trial;item;condition;position;question order;rating1;content
FillerAcceptContextBad;33;no;1;bad;49;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;33;no;2;bad;63;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;33;no;3;bad;41;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;33;no;4;bad;43;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;33;no;5;bad;45;1;1;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;33;no;6;bad;51;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;34;no;1;bad;56;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;34;no;2;bad;50;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;34;no;3;bad;48;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;34;no;4;bad;46;1;5;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;34;no;5;bad;54;1;6;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;34;no;6;bad;42;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;35;no;1;bad;60;1;3;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;35;no;2;bad;62;1;2;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;35;no;3;bad;46;1;2;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;35;no;4;bad;58;1;3;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;35;no;5;bad;50;1;1;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;35;no;6;bad;56;1;2;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;36;no;1;bad;44;1;5;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;36;no;2;bad;53;1;2;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;36;no;3;bad;55;1;2;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;36;no;4;bad;61;1;4;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;36;no;5;bad;57;1;6;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;36;no;6;bad;49;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;37;no;1;bad;57;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;37;no;2;bad;46;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;37;no;3;bad;53;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;37;no;4;bad;48;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;37;no;5;bad;42;1;2;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;37;no;6;bad;55;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;39;no;1;bad;56;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;39;no;2;bad;58;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;39;no;3;bad;52;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;39;no;4;bad;62;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;39;no;5;bad;54;1;6;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;39;no;6;bad;64;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;40;no;1;bad;48;1;4;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;40;no;2;bad;58;1;4;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;40;no;3;bad;44;1;7;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;40;no;4;bad;61;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;40;no;5;bad;63;1;7;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;40;no;6;bad;50;1;4;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;41;no;1;bad;54;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;41;no;2;bad;60;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;41;no;3;bad;56;1;2;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;41;no;4;bad;46;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;41;no;5;bad;62;1;6;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;41;no;6;bad;58;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;42;no;1;bad;49;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;42;no;2;bad;46;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;42;no;3;bad;63;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;42;no;4;bad;59;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;42;no;5;bad;61;1;3;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;42;no;6;bad;44;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;43;no;1;bad;61;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;43;no;2;bad;59;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;43;no;3;bad;55;1;2;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;43;no;4;bad;51;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;43;no;5;bad;57;1;3;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;43;no;6;bad;63;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;44;no;1;bad;55;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;44;no;2;bad;57;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;44;no;3;bad;50;1;1;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;44;no;4;bad;48;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;44;no;5;bad;44;1;3;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;44;no;6;bad;42;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;46;no;1;bad;51;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;46;no;2;bad;55;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;46;no;3;bad;47;1;3;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;46;no;4;bad;53;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;46;no;5;bad;61;1;7;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;46;no;6;bad;57;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;47;no;1;bad;46;1;1;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;47;no;2;bad;58;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;47;no;3;bad;50;1;7;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;47;no;4;bad;42;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;47;no;5;bad;48;1;2;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;47;no;6;bad;59;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextBad;48;no;1;bad;51;1;4;"*Kontext*: Všichni farmáři z Horní, Dolní i Prostřední Lhoty na dnešním trhu prodali aspoň jeden kus dobytka.

*Věta*: Na dnešním trhu neprodali farmáři z Prostřední Lhoty žádný dobytek."
FillerAcceptContextBad;48;no;2;bad;59;1;1;"*Kontext*: V tomhle lese vždycky najdeme houby i maliny. Jen včera jsme tam našli pouze maliny.

*Věta*: Včera jsme v tomhle lese našli i houby."
FillerAcceptContextBad;48;no;3;bad;57;1;4;"*Kontext*: Klára a Bára chodí rády do cukrárny, ale vždycky si dají jen 1 zákusek.

*Věta*: Klára a Bára si včera v cukrárně daly každá 3 zákusky."
FillerAcceptContextBad;48;no;4;bad;53;1;1;"*Kontext*: Psi Alík a Baryk chytili na včerejším honu po dvou zajících. Vyfotil je u toho revírník.

*Věta*: Hajný viděl Alíka a Baryka, jak revírník fotí dva zajíce každý."
FillerAcceptContextBad;48;no;5;bad;42;1;7;"*Kontext*: Při tradičním večírku indiánů se vždycky opéká nad ohněm bizon.

*Věta*: Do rána byl všechen bizon snědený."
FillerAcceptContextBad;48;no;6;bad;61;1;1;"*Kontext*: Včera chytil každý náš revizor každou hodinu alespoň jednoho černého pasažéra.

*Věta*: Včera odpoledne nechytili naši noví revizoři žádného černého pasažéra. "
FillerAcceptContextGood;4;no;1;good;59;1;4;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;4;no;2;good;47;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;4;no;3;good;51;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;4;no;4;good;53;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;4;no;5;good;63;1;6;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;4;no;6;good;44;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;6;no;1;good;50;1;7;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;6;no;2;good;60;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;6;no;3;good;58;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;6;no;4;good;44;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;6;no;5;good;64;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;6;no;6;good;42;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;7;no;1;good;52;1;7;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;7;no;2;good;55;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;7;no;3;good;54;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;7;no;4;good;57;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;7;no;5;good;61;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;7;no;6;good;50;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;8;no;1;good;59;1;5;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;8;no;2;good;52;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;8;no;3;good;48;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;8;no;4;good;61;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;8;no;5;good;58;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;8;no;6;good;44;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;9;no;1;good;48;1;6;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;9;no;2;good;62;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;9;no;3;good;60;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;9;no;4;good;56;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;9;no;5;good;46;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;9;no;6;good;54;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;10;no;1;good;50;1;7;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;10;no;2;good;46;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;10;no;3;good;63;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;10;no;4;good;53;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;10;no;5;good;57;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;10;no;6;good;44;1;5;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;11;no;1;good;42;1;7;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;11;no;2;good;46;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;11;no;3;good;53;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;11;no;4;good;48;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;11;no;5;good;44;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;11;no;6;good;59;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;12;no;1;good;51;1;2;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
